loan_id,customer_id,ln_amnt,interest_rate,loan_type,ln_trm_mnths,apprvl_dte,ln_sts
5403,2809,702009,17.92,Mortgage,60,8/20/2024,Active
5404,13317,1511918,21.71,Business,60,12/3/2024,Active
5405,3866,1238300,10.43,Personal,6,12/29/2022,Active
5406,5907,1368811,20,Mortgage,36,11/23/2025,Active
5407,1671,1913690,14.6,Auto,60,10/19/2022,Active
5408,1645,348720,11.56,Business,12,1/30/2022,Closed
5409,14069,687580,13.07,Personal,6,4/8/2025,Active
5410,9772,753737,13.15,Personal,36,8/21/2022,Active
5411,2491,1025257,11.26,Auto,6,11/30/2023,Defaulted
5412,3378,777575,9.22,Business,12,8/31/2024,Closed
5413,12617,1108658,6.72,Personal,48,3/14/2024,Active
5414,6025,1599771,13.5,Auto,24,4/14/2023,Active
5415,13937,1257286,13.22,Auto,24,4/16/2025,Active
5416,4955,1803729,6.32,Mortgage,48,12/16/2023,Active
5417,4617,1964019,14.17,Personal,24,10/29/2023,Defaulted
5418,5657,1298740,14.45,Business,12,4/4/2022,Active
5419,15406,614426,12.95,Mortgage,24,3/25/2023,Closed
5420,1585,650320,19.23,Education,24,2/15/2023,Defaulted
5421,1519,292396,9.61,Business,24,3/30/2023,Active
5422,10898,894024,18.48,Business,60,2/5/2022,Closed
5423,9157,354131,20.08,Personal,36,10/28/2024,Active
5424,15023,1367628,18.74,Mortgage,12,1/19/2025,Active
5425,3618,79613,18.62,Mortgage,48,10/6/2025,Active
5426,17156,946807,16.47,Auto,48,7/22/2023,Active
5427,11681,1646566,8.1,Personal,48,11/20/2023,Active
5428,8612,1137346,13.1,Education,12,9/22/2022,Active
5429,14114,539608,19.88,Auto,60,7/5/2025,Active
5430,13589,1855189,9.51,Business,6,2/17/2022,Defaulted
5431,3054,1423686,6.18,Education,48,6/19/2024,Active
5432,11817,156363,13.48,Auto,48,4/15/2024,Active
5433,16535,1995858,14.27,Personal,48,2/26/2024,Active
5434,13269,1039724,20.62,Auto,6,7/8/2024,Active
5435,15833,1295613,11.09,Auto,6,8/19/2022,Active
5436,10721,531134,12.68,Education,48,9/5/2022,Active
5437,11033,1184365,18.95,Personal,24,3/17/2024,Closed
5438,14921,1102770,6.79,Mortgage,60,5/13/2025,Active
5439,13836,1422080,5.08,Mortgage,60,8/4/2023,Active
5440,10857,313137,8.15,Personal,12,5/12/2024,Active
5441,789,466390,6.91,Education,6,11/7/2022,Closed
5442,2279,1057462,13.92,Auto,12,10/29/2025,Active
5443,10298,1758207,10.86,Auto,24,8/8/2025,Defaulted
5444,1534,805510,17.49,Education,36,6/28/2022,Active
5445,357,1507610,20.15,Education,24,4/30/2022,Active
5446,10163,1334785,6.04,Business,6,4/21/2024,Closed
5447,159,147759,21.35,Business,24,1/14/2025,Active
5448,7981,1009959,10.9,Personal,24,4/25/2024,Active
5449,13974,1433863,12.02,Business,60,1/24/2025,Active
5450,8332,197340,19.63,Business,24,7/5/2023,Active
5451,10070,896993,17.9,Mortgage,24,1/3/2025,Closed
5452,13464,1656652,12.56,Business,60,10/13/2023,Active
5453,12763,648079,21.91,Personal,6,11/22/2022,Active
5454,17395,740032,11.59,Education,48,7/28/2023,Closed
5455,17679,507215,20.42,Mortgage,12,5/14/2023,Active
5456,10203,777769,11.66,Auto,6,12/28/2022,Active
5457,2278,920022,12.7,Auto,24,1/14/2022,Closed
5458,3017,818534,11.21,Personal,48,4/22/2022,Active
5459,14416,239753,17,Business,60,7/25/2022,Active
5460,9099,56487,9.34,Education,36,5/25/2023,Active
5461,5982,1116354,11.17,Business,60,12/14/2021,Closed
5462,8432,1806253,7.61,Auto,48,6/28/2022,Active
5463,7832,97232,9.21,Mortgage,48,2/27/2023,Closed
5464,6877,539265,5.14,Auto,24,8/16/2024,Defaulted
5465,14788,1279192,9.64,Education,36,7/2/2022,Active
5466,6817,724414,16.92,Personal,60,5/5/2025,Active
5467,2746,156610,13.82,Auto,12,3/4/2022,Active
5468,15967,1109560,16.84,Auto,6,11/28/2023,Active
5469,16927,1654609,9.46,Education,36,5/11/2024,Active
5470,2925,1346897,6.99,Business,24,7/13/2024,Active
5471,11035,988455,15.24,Auto,6,3/28/2022,Active
5472,10722,1829071,8.22,Auto,6,5/3/2025,Active
5473,4348,1702580,20.2,Personal,48,11/2/2022,Closed
5474,3214,1274792,8.44,Education,48,11/26/2024,Active
5475,3797,706376,13.77,Auto,6,3/7/2024,Active
5476,17028,930589,7.94,Education,48,7/8/2024,Closed
5477,2185,1042175,5.18,Education,36,8/9/2023,Closed
5478,6433,631217,19.91,Business,24,2/12/2024,Active
5479,9038,476717,8.25,Mortgage,6,5/21/2024,Active
5480,4427,604662,10.35,Education,12,6/17/2025,Closed
5481,11968,1978256,14.01,Personal,60,11/5/2025,Active
5482,3254,1031992,21.38,Education,12,5/3/2022,Closed
5483,11666,1011313,18.81,Education,36,2/16/2022,Closed
5484,1184,1041141,21.32,Auto,36,4/3/2023,Closed
5485,13205,626827,11.57,Education,24,3/17/2023,Active
5486,13131,953993,8.12,Business,24,6/2/2023,Active
5487,11736,945486,5.07,Business,12,4/12/2025,Active
5488,7550,1544835,17.82,Business,60,5/17/2023,Closed
5489,7445,231147,8.59,Personal,24,11/13/2022,Active
5490,2197,1758206,20.09,Education,12,10/18/2024,Active
5491,5489,934187,8.09,Auto,12,1/26/2023,Active
5492,2477,323579,11.16,Business,6,5/24/2025,Active
5493,16593,1269072,6.58,Mortgage,12,2/16/2025,Defaulted
5494,10998,193193,19.33,Education,12,10/19/2025,Defaulted
5495,3785,214260,12.04,Auto,12,5/7/2022,Active
5496,15770,308202,17.54,Personal,60,3/23/2022,Active
5497,3772,1424027,20.36,Education,12,3/28/2025,Active
5498,12968,243593,5.4,Mortgage,12,1/17/2023,Active
5499,14077,1476406,13.97,Business,60,9/15/2022,Active
5500,5148,670936,11.34,Personal,12,4/17/2025,Active
5501,6313,1217028,8.51,Auto,60,8/26/2025,Active
5502,1878,1743180,14.32,Mortgage,12,9/27/2022,Active
5503,17231,1807048,21.01,Auto,36,1/3/2022,Active
5504,3271,1843859,17.85,Business,24,4/8/2025,Active
5505,7339,1017121,10.71,Mortgage,6,6/25/2024,Active
5506,8106,1466078,9.11,Personal,12,9/13/2024,Defaulted
5507,14872,1374520,18.12,Personal,48,5/12/2024,Active
5508,17932,1276842,21.01,Mortgage,60,8/29/2023,Active
5509,13756,541253,12.18,Business,48,9/8/2025,Active
5510,737,1071870,17.95,Mortgage,36,9/23/2023,Active
5511,1463,1212016,8.01,Education,12,5/23/2022,Active
5512,11592,1903387,20.76,Mortgage,6,2/5/2023,Active
5513,9214,466413,8.81,Mortgage,12,4/9/2024,Active
5514,594,315742,8.52,Education,48,8/8/2024,Active
5515,11976,111278,8.02,Mortgage,60,5/27/2023,Defaulted
5516,7133,1196177,14.8,Personal,48,10/1/2022,Active
5517,8350,1830308,8.14,Auto,6,2/27/2024,Active
5518,6445,1986536,21.08,Mortgage,12,11/19/2025,Active
5519,4699,1187483,15.42,Education,6,12/1/2024,Active
5520,2691,346251,14.41,Business,36,3/20/2022,Active
5521,10429,479956,9.99,Personal,48,2/21/2025,Active
5522,11509,1407967,18.08,Personal,6,1/5/2023,Active
5523,16846,302457,6.08,Mortgage,6,3/3/2024,Defaulted
5524,12275,1552735,9.34,Personal,48,3/8/2024,Active
5525,11106,1879845,16.89,Business,60,12/11/2024,Closed
5526,5666,1041299,12.16,Auto,6,9/30/2023,Active
5527,9928,1448873,5.1,Education,24,10/5/2024,Active
5528,11480,1961134,10.53,Education,36,9/10/2025,Closed
5529,1374,1965736,5.05,Auto,6,4/1/2024,Active
5530,16147,391234,14.78,Auto,24,3/19/2022,Active
5531,7410,864087,18.25,Business,60,5/26/2022,Active
5532,1902,271632,19.17,Auto,6,1/24/2022,Closed
5533,607,1147033,8.78,Mortgage,48,2/11/2024,Active
5534,9423,1048082,14.26,Personal,6,7/12/2025,Active
5535,15338,1753466,15.47,Auto,60,1/1/2022,Closed
5536,17146,725428,6.45,Business,6,8/31/2023,Active
5537,3357,1247588,18.44,Mortgage,48,7/8/2024,Active
5538,10356,799189,12.62,Auto,48,6/1/2022,Active
5539,6458,676448,14.42,Education,48,12/28/2023,Closed
5540,8304,202838,10.38,Business,36,1/15/2025,Defaulted
5541,13211,1302018,12.23,Personal,12,11/28/2022,Active
5542,15651,1775595,9.33,Auto,36,4/19/2022,Active
5543,10517,1342411,7.75,Business,48,11/23/2023,Closed
5544,12387,125273,21.18,Business,6,6/18/2022,Active
5545,15406,467272,20.96,Education,36,1/28/2025,Closed
5546,12108,1677193,20.06,Education,6,10/9/2023,Closed
5547,1988,967676,9.35,Mortgage,6,3/6/2024,Active
5548,14587,1310822,19.66,Mortgage,48,10/8/2023,Active
5549,16872,786297,5.81,Mortgage,12,2/9/2023,Active
5550,15399,1847737,13.44,Auto,24,1/5/2025,Closed
5551,15148,518200,9.09,Business,24,8/8/2023,Active
5552,15767,23584,15.37,Business,12,4/11/2022,Defaulted
5553,9430,433015,11.38,Auto,12,3/16/2024,Active
5554,16321,1183835,12.22,Auto,12,9/27/2023,Closed
5555,2622,1318741,7.44,Personal,24,6/2/2022,Closed
5556,14159,63043,8.15,Mortgage,12,10/5/2022,Active
5557,7041,1701695,19.99,Mortgage,48,11/3/2024,Closed
5558,3008,1542101,8.56,Mortgage,36,10/17/2022,Active
5559,1984,651827,21.5,Education,6,8/2/2025,Active
5560,8480,1958571,21.41,Personal,36,5/3/2025,Active
5561,10123,193893,11.77,Personal,48,1/12/2024,Active
5562,9158,1731504,6.6,Auto,24,8/24/2022,Active
5563,15961,593433,5.11,Mortgage,24,5/26/2023,Closed
5564,16273,1773472,14.07,Auto,6,9/14/2025,Active
5565,2002,206312,12.66,Mortgage,12,7/7/2022,Active
5566,16829,751528,9.28,Business,24,8/7/2025,Active
5567,17318,985929,13.73,Auto,36,4/2/2022,Closed
5568,13384,1032787,16.95,Business,24,2/6/2022,Defaulted
5569,5710,126337,7,Mortgage,24,4/2/2023,Active
5570,1631,1780611,16.8,Personal,12,11/12/2025,Active
5571,4003,467454,16.9,Personal,48,7/23/2024,Active
5572,9088,361147,18.38,Mortgage,60,3/6/2022,Active
5573,16394,866713,16.07,Business,36,2/13/2024,Closed
5574,8123,905009,17.45,Auto,48,11/28/2024,Active
5575,11068,1163681,16.86,Mortgage,48,12/1/2024,Active
5576,4861,1027353,15.09,Mortgage,36,12/27/2022,Active
5577,5191,473227,19.68,Mortgage,36,1/10/2025,Active
5578,17733,1951632,9.61,Auto,6,1/20/2022,Defaulted
5579,16240,1009502,7.29,Business,36,11/21/2024,Active
5580,8389,489377,13.97,Education,6,1/4/2025,Active
5581,10538,1247596,7.67,Personal,60,12/16/2023,Active
5582,700,1064392,8.27,Auto,12,1/10/2022,Active
5583,7045,1190633,12.91,Business,12,9/24/2022,Active
5584,5024,1264272,17,Education,60,11/2/2024,Closed
5585,13007,1704301,15.45,Education,24,7/28/2024,Closed
5586,8561,1812443,6.4,Mortgage,60,7/10/2024,Closed
5587,8198,1416126,11.14,Education,36,5/17/2024,Defaulted
5588,8116,461903,6.74,Auto,24,5/7/2024,Active
5589,8895,1300712,6.35,Business,12,4/21/2023,Active
5590,13403,1435823,11.06,Personal,48,10/31/2023,Active
5591,9171,515508,21.29,Business,6,10/30/2024,Active
5592,5579,817230,5.27,Personal,48,8/28/2025,Closed
5593,4796,1894624,16.1,Mortgage,48,2/20/2024,Active
5594,12317,998212,21.74,Business,48,2/8/2022,Closed
5595,17286,1720261,20.07,Personal,24,3/11/2022,Active
5596,7210,689534,12.46,Business,60,5/27/2025,Active
5597,374,710381,8.32,Business,60,1/23/2022,Active
5598,15203,1318129,14.02,Mortgage,60,11/17/2024,Active
5599,7721,1935627,11.01,Personal,48,10/24/2023,Closed
5600,2077,1000185,13.4,Auto,6,9/23/2022,Active
5601,801,1449132,6.7,Auto,60,10/29/2025,Active
5602,16158,1475177,15.51,Education,24,4/3/2022,Defaulted
5603,4642,386480,6.88,Mortgage,24,10/27/2022,Closed
5604,6296,1471021,16.66,Business,36,12/8/2024,Active
5605,3849,1546097,13.64,Mortgage,12,9/28/2022,Defaulted
5606,2779,1242809,19.43,Education,60,8/19/2024,Active
5607,11949,980857,14.29,Mortgage,12,6/13/2022,Active
5608,17892,1590973,18.01,Auto,36,8/26/2024,Active
5609,17917,1563030,12.85,Mortgage,36,5/7/2022,Closed
5610,8735,590699,5.58,Mortgage,48,9/15/2024,Closed
5611,7261,1862844,15.83,Education,36,12/20/2023,Active
5612,12167,1895028,19.24,Personal,60,8/23/2023,Active
5613,9599,218709,8.84,Personal,60,8/6/2022,Active
5614,2340,1030716,9.45,Business,60,1/16/2022,Active
5615,10649,163232,17.49,Mortgage,24,9/3/2023,Active
5616,16053,132061,17.55,Education,36,2/17/2024,Active
5617,3161,672942,12.17,Mortgage,24,3/13/2022,Active
5618,9943,366231,15.98,Mortgage,12,9/29/2025,Active
5619,5701,1840968,21.28,Auto,48,3/28/2024,Active
5620,2232,804969,7.07,Education,6,3/13/2022,Closed
5621,2333,1646874,6.05,Education,36,2/12/2025,Closed
5622,9659,586613,14.22,Mortgage,36,2/14/2025,Defaulted
5623,13213,582460,13.31,Business,60,1/24/2023,Closed
5624,6108,1083670,11.76,Education,24,5/18/2025,Closed
5625,8102,1264904,7.68,Business,60,4/22/2024,Active
5626,5473,527245,14.46,Personal,48,5/1/2025,Active
5627,13833,182811,11.6,Auto,12,4/9/2022,Active
5628,4005,1867003,13.25,Mortgage,48,2/27/2025,Active
5629,4628,172225,16.09,Education,6,7/15/2025,Active
5630,8316,1814615,11.09,Personal,24,7/2/2023,Active
5631,9516,623356,7.66,Education,48,3/16/2025,Defaulted
5632,124,232856,7.78,Business,24,11/14/2022,Active
5633,11873,1136590,7.06,Personal,48,5/23/2022,Active
5634,8915,530910,18.41,Personal,6,7/2/2022,Active
5635,7740,729796,12.29,Business,48,5/3/2023,Active
5636,11328,1911559,21.87,Education,36,11/26/2023,Active
5637,9257,685380,14.94,Education,60,8/17/2025,Closed
5638,16137,29864,19.39,Mortgage,48,11/25/2025,Closed
5639,8952,1259277,10.43,Mortgage,6,11/22/2025,Active
5640,13424,462817,12.66,Personal,60,9/25/2022,Closed
5641,7224,641396,17.81,Auto,24,6/23/2022,Active
5642,6295,575462,11.35,Education,48,11/1/2025,Closed
5643,13934,1711591,9.09,Personal,12,3/22/2023,Active
5644,12177,1892258,20.2,Personal,36,7/1/2024,Active
5645,13884,221404,15.73,Business,6,6/10/2025,Closed
5646,5807,1746894,12.19,Mortgage,6,11/2/2023,Active
5647,12617,1755986,14.98,Education,12,11/13/2023,Active
5648,8355,285022,13.11,Education,60,11/20/2024,Defaulted
5649,6969,1945021,9.97,Mortgage,6,7/9/2025,Active
5650,2225,61753,20.52,Business,6,2/9/2023,Defaulted
5651,8188,1098293,14.18,Auto,6,4/13/2022,Defaulted
5652,16927,5528,21.95,Mortgage,48,6/5/2025,Active
5653,1247,1394177,11.72,Business,60,10/18/2023,Active
5654,4542,1385675,9.82,Business,60,3/28/2022,Active
5655,7328,1366599,14.9,Education,48,4/20/2023,Active
5656,4937,1514961,5.84,Education,24,12/2/2025,Active
5657,16134,711396,5.89,Auto,48,7/7/2025,Active
5658,8093,363909,13.91,Education,36,7/21/2023,Active
5659,257,1652029,19.16,Mortgage,6,3/3/2022,Active
5660,10822,1904578,8.85,Personal,12,6/8/2025,Active
5661,3902,1305053,21.81,Personal,24,11/28/2022,Active
5662,17597,120538,7.77,Auto,12,8/2/2023,Active
5663,2332,1845656,14.09,Education,12,4/14/2024,Closed
5664,12079,981348,18.67,Auto,60,11/4/2022,Active
5665,9143,664214,11.11,Mortgage,48,9/3/2025,Active
5666,17630,326159,11.12,Business,36,3/6/2024,Closed
5667,13975,238751,16.62,Business,60,10/24/2025,Closed
5668,3653,431265,6.94,Personal,24,12/17/2022,Active
5669,16178,825560,15.46,Mortgage,24,11/18/2024,Closed
5670,15219,1131824,14.88,Auto,12,4/16/2023,Active
5671,8988,410955,5.11,Auto,24,1/5/2025,Active
5672,10293,1444515,12.08,Personal,36,3/26/2022,Closed
5673,1611,493798,7.41,Education,48,9/27/2022,Closed
5674,30,1284800,18,Business,48,6/16/2023,Active
5675,6428,679952,10.66,Personal,6,8/17/2024,Active
5676,12670,628091,21.62,Education,6,12/15/2021,Defaulted
5677,9369,1426782,6.39,Personal,48,6/14/2022,Active
5678,8128,1840094,13.85,Personal,12,10/2/2022,Active
5679,2767,1547310,16.74,Auto,36,12/18/2023,Active
5680,5968,439956,8.22,Mortgage,24,9/7/2022,Active
5681,9962,864874,11.44,Auto,60,5/24/2023,Closed
5682,6576,1056698,10.95,Education,24,5/8/2023,Closed
5683,1926,342019,11.3,Business,24,11/2/2022,Closed
5684,10307,1743062,17.05,Education,60,5/22/2025,Active
5685,16777,160137,17.18,Business,6,2/2/2024,Active
5686,17595,525827,15.49,Business,60,5/11/2024,Active
5687,10741,995763,6.82,Mortgage,36,6/27/2025,Active
5688,1786,813600,18.96,Personal,36,2/1/2023,Active
5689,6236,124563,17.88,Auto,6,11/26/2025,Active
5690,4583,216541,14.98,Education,48,2/24/2022,Active
5691,2169,1387389,12.71,Business,36,12/12/2023,Closed
5692,5274,605720,11.96,Personal,36,10/28/2025,Closed
5693,8574,1736974,12.75,Education,48,2/25/2023,Active
5694,8598,504885,5.8,Personal,12,11/8/2024,Active
5695,13340,1430971,7.52,Auto,12,11/10/2023,Active
5696,3646,593538,16.47,Business,60,11/16/2022,Active
5697,12168,572312,16.67,Business,12,5/1/2024,Active
5698,17555,517572,19.97,Personal,36,11/23/2022,Defaulted
5699,7424,1865103,13.14,Mortgage,48,12/25/2021,Closed
5700,604,146328,15.3,Mortgage,36,10/3/2024,Active
5701,11801,1877003,17.78,Auto,48,12/27/2023,Defaulted
5702,2311,31797,14.67,Mortgage,36,6/24/2023,Active
5703,11893,309236,20.98,Mortgage,12,7/28/2023,Closed
5704,9242,438622,20.95,Auto,60,9/21/2024,Active
5705,3139,1686112,19.55,Education,6,11/15/2024,Active
5706,9487,351678,20.37,Auto,48,11/13/2024,Closed
5707,9769,1063531,18.39,Business,24,11/30/2024,Defaulted
5708,9258,525975,12.34,Education,6,4/26/2022,Active
5709,367,1440236,5.58,Personal,48,8/24/2022,Active
5710,700,1805793,14.44,Mortgage,12,10/28/2022,Active
5711,378,38641,18.97,Personal,24,12/12/2022,Closed
5712,6409,140544,12.84,Personal,48,10/27/2023,Closed
5713,4947,374846,20.95,Auto,12,1/31/2023,Closed
5714,7189,323808,5.63,Mortgage,12,8/3/2025,Active
5715,5583,88344,5.17,Personal,36,5/6/2022,Defaulted
5716,13746,359547,7.73,Education,24,4/11/2022,Closed
5717,10419,1012875,10.3,Personal,60,12/22/2022,Active
5718,165,1856200,5.55,Business,24,8/12/2025,Active
5719,2377,1725986,21.79,Business,60,9/14/2022,Active
5720,13804,789527,20.5,Business,12,6/22/2023,Defaulted
5721,4562,884022,18.45,Auto,12,6/13/2022,Defaulted
5722,8912,1078406,15.3,Personal,12,5/31/2025,Closed
5723,8248,413136,11.82,Education,36,8/13/2022,Closed
5724,8,1873672,17.88,Business,6,4/28/2023,Active
5725,9424,1729087,7.67,Mortgage,6,10/14/2024,Active
5726,12335,1464832,15.14,Education,36,5/27/2024,Defaulted
5727,7005,44049,20.47,Personal,36,11/7/2022,Active
5728,5592,1874368,16.19,Business,12,6/18/2025,Active
5729,3106,416079,12.29,Education,12,3/25/2022,Closed
5730,9124,1247083,13.03,Personal,60,9/14/2025,Closed
5731,581,1163278,13.75,Business,6,4/27/2024,Active
5732,14005,507188,6.24,Personal,12,11/6/2024,Active
5733,15692,1262560,21.74,Auto,36,3/15/2022,Closed
5734,14445,1337617,8.97,Education,36,6/9/2025,Active
5735,784,148691,10.24,Auto,36,12/4/2024,Active
5736,3207,1912796,16.62,Mortgage,36,12/8/2022,Active
5737,4043,419820,13.68,Business,60,12/10/2024,Closed
5738,14676,1516597,18.33,Business,12,10/15/2025,Active
5739,618,1485425,12.7,Education,24,5/17/2025,Active
5740,4471,56321,13.94,Mortgage,48,5/3/2025,Active
5741,15958,902322,6.14,Mortgage,36,7/30/2025,Closed
5742,5503,1803465,11.48,Business,24,8/12/2024,Active
5743,15778,480487,17.52,Mortgage,24,12/15/2023,Active
5744,7661,1621389,17.78,Personal,24,2/27/2025,Closed
5745,17940,567040,10.83,Mortgage,48,9/24/2024,Active
5746,17640,960210,17.85,Personal,12,9/8/2024,Active
5747,10434,554879,20.99,Education,6,2/2/2025,Active
5748,5512,1133802,19.63,Business,24,12/12/2023,Active
5749,6417,1270831,21.42,Business,60,10/30/2025,Active
5750,17127,225266,14.98,Mortgage,12,10/7/2024,Active
5751,3307,650683,7.74,Business,6,8/28/2024,Active
5752,8517,147515,5.69,Business,12,11/12/2024,Active
5753,10342,1715329,7.84,Personal,36,11/15/2025,Closed
5754,2072,831233,19.41,Education,36,7/1/2025,Active
5755,7561,451297,10.84,Personal,24,2/2/2025,Active
5756,9607,1228194,7.54,Auto,48,2/7/2025,Active
5757,12517,1488660,10.32,Personal,12,6/14/2025,Closed
5758,1530,28010,19.49,Personal,36,11/4/2023,Closed
5759,15293,1020710,12.21,Business,36,4/21/2025,Defaulted
5760,8435,539227,19.34,Education,12,10/8/2024,Active
5761,9886,1065749,16.76,Education,24,7/17/2024,Active
5762,13607,619728,20.16,Auto,12,2/21/2024,Active
5763,11419,1623951,9.45,Personal,12,12/18/2021,Closed
5764,3,947572,18.22,Mortgage,24,5/8/2025,Active
5765,11842,274044,13.08,Education,6,12/2/2023,Active
5766,6009,1361494,20.73,Mortgage,36,6/9/2025,Active
5767,6683,1306972,13.48,Education,6,7/5/2022,Closed
5768,14765,1854382,21.52,Auto,36,3/2/2024,Active
5769,16096,1527977,16.46,Auto,36,5/24/2024,Closed
5770,17828,574417,21.19,Business,36,6/27/2025,Closed
5771,6256,349289,21.95,Education,12,7/9/2023,Active
5772,7278,110787,8.07,Business,48,3/13/2022,Closed
5773,5720,654663,19.11,Auto,60,8/9/2025,Defaulted
5774,17631,1885421,17.82,Auto,6,12/8/2022,Closed
5775,443,45005,20.39,Personal,60,1/1/2025,Active
5776,13007,1086955,15.88,Education,48,9/6/2025,Active
5777,8574,1586033,13.7,Personal,12,5/29/2023,Active
5778,11695,590932,18.05,Education,6,1/30/2024,Closed
5779,5680,960615,7.11,Education,24,1/12/2022,Active
5780,16764,928642,9.85,Auto,48,11/23/2022,Closed
5781,489,227412,17.81,Personal,24,8/26/2023,Closed
5782,2269,312288,8.28,Personal,6,3/1/2023,Active
5783,1552,1517247,19.01,Mortgage,12,12/30/2021,Closed
5784,7066,596439,6.69,Education,12,5/12/2024,Active
5785,6624,357842,10.16,Business,60,4/16/2025,Active
5786,4351,1249116,20.8,Auto,36,11/8/2024,Active
5787,13754,1659712,11.39,Personal,60,6/21/2024,Active
5788,13830,1198592,6.95,Personal,6,1/4/2023,Active
5789,15461,671855,17.31,Education,6,10/27/2022,Active
5790,16273,185474,10.01,Business,48,8/3/2023,Active
